,0
3,泡菜拉麵
4,九州地獄拉麵
5,久留米豚骨拉麵
6,奶油玉米拉麵
7,豚骨豬排拉麵
8,野菜牛肉拉麵
9,海鮮烏龍麵
10,炒烏龍麵
11,蕎麥涼麵
12,烏龍涼麵
13,豬排丼飯
14,親子丼飯
15,泡菜燒肉丼飯
16,蔥花燒肉定食
17,日式炸雞定食
18,和風豬排定食
19,鯖魚定食
20,浦燒鰻定食(依時價)
21,和風咖哩飯
22,豬排咖哩飯
23,炸雞咖哩飯
24,咖哩蛋包飯
25,照燒豬排飯
26,香酥雞腿飯
27,紐澳良香酥雞腿飯
28,壽喜燒牛肉鍋
29,長崎白湯什錦鍋
30,和風泡菜白肉鍋
31,玉子燒
32,牛蒡絲
33,韓式泡菜
34,燙青菜
35,薯泥沙拉
36,日式蝦卷
37,薑片皮蛋豆腐
38,和風炸豆腐
39,日式炸雞
40,日式炸豬排
41,味噌湯
42,烤鯖魚
0,*一品紅茶
1,茉莉鮮綠茶
2,*炭焙烏龍茶(甘)
3,*安溪鐵觀音(甘)
4,油切烏龍茶(無糖)
5,百香紅(冰)
6,百香綠(冰)
7,蜂蜜紅
8,蜂蜜綠
9,*招牌翡翠檸檬茶(黃金比例)
10,*招牌翡翠檸檬茶(冰)
11,*檸檬紅茶
12,冰釀陳梅
13,養樂多綠茶(冰)
14,蜜香冰茶
15,珍珠紅
16,珍珠綠
17,*珍珠奶
18,*珍珠奶綠
19,布丁奶茶(冰)
20,檸檬愛玉(冰)
21,*翡翠檸檬愛玉(冰)
22,*翡翠葡萄柚-季節限定(冰500c.c.)
23,*洛神花茶(熬煮)
24,*鮮桔茶
25,檸檬蜜茶(冰)
26,檸檬養樂多(冰)
27,檸檬汁(冰)
28,*菊花蜜茶(熬煮)
29,奶茶
30,奶綠
31,胚芽奶茶
32,烏龍奶茶
33,*鐵觀音奶茶
34,桂圓紅棗
35,*鮮薑奶茶
36,*鮮薑檸檬
37,鮮薑拿鐵
38,鮮薑桂圓
39,紅茶拿鐵
40,*烏龍拿鐵
41,*鐵觀音拿鐵
42,*翡翠拿鐵
43,加珍珠(沒分大小顆)
0,綠豆湯(含顆粒及粉角)
1,綠豆沙汁(不含顆粒)+粉角
2,綠豆沙汁(不含顆粒)
3,紅豆湯圓
4,紫米紅豆粥
5,紅豆湯(含顆粒及粉角)
6,紅豆沙汁(不含顆粒)+粉角
7,紅豆沙汁(不含顆粒)
8,綠豆薏仁湯
9,紅豆薏仁湯
10,薏仁湯(含顆粒及粉角)
11,薏仁漿汁(不含顆粒)+粉角
12,薏仁漿汁(不含顆粒)
13,手工燒麻糬(1份二顆)
0,炒麵
1,麻醬熱麵
2,炸醬麵
3,陽春乾麵
4,榨菜肉絲乾麵
5,麻醬涼麵
6,陽春麵
7,大滷湯麵
8,酸辣湯麵
9,蕃茄湯麵
10,榨菜肉絲乾麵
11,大滷湯
12,酸辣湯
13,四寶湯
14,炒高麗菜
15,炒青江菜
16,炒菠菜
17,炒空心菜
18,番茄炒蛋
19,番茄高麗
20,培根高麗
21,開陽白菜
22,涼拌黃瓜
23,水煮花生
24,四川泡菜
25,清蒸蝦
0,脆皮燒鴨
1,玫瑰油雞
2,蜜汁叉燒
3,脆皮燒肉
4,海南雞飯
5,燒香腸飯
6,燒鴨油雞
7,燒鴨叉燒
8,燒鴨燒肉
9,燒鴨香腸
10,油雞叉燒
11,油雞燒肉
12,油雞香腸
13,叉燒香腸
14,燒肉叉燒
15,燒肉香腸
16,三寶飯+蝦捲
17,招牌飯
18,燒鴨腿飯
19,廣東臘味
20,炸香雞排飯
21,香煎魚排飯
22,手工蝦捲飯
23,臘味炒飯
24,炸排骨飯
25,玫瑰油雞腿
26,蜜汁燒雞腿
27,三寶飯
0,無籽檸檬一袋
0,原味鮮肉包
1,辣味鮮肉包
2,養生堅果饅頭
3,養生芝麻蔓越莓饅頭
4,養生紅豆包
0,招牌青草茶
1,纖脂青草茶
2,養甘青草茶
3,苦茶
4,羅漢響聲茶
5,牛蒡枸杞茶
6,菊花枸杞茶
7,白河蓮藕茶
8,台東洛神花茶
0,★甘蔗紅茶(H)
1,★甘蔗茉綠(H)
2,★甘蔗青露(H)
3,小樽紅茶(H)
4,淺草茉綠(H)
5,★日出烏龍綠(H)
6,★金萱青露(H)
7,玄米煎茶(H)
8,手作仙草冰茶(H)(無額外加糖)
9,黑糖冬瓜蜜(無額外加糖)
10,黑糖冬瓜珍珠(無額外加糖)
11,★沖繩冬瓜花粉子(無額外加糖)
12,★沖繩冬瓜綠(無額外加糖)
13,★沖繩冬瓜青(無額外加糖)
14,★冬瓜檸檬(無額外加糖)
15,★冬瓜金桔(無額外加糖)
16,沖繩冬瓜拿鐵(無額外加糖)
17,御賞龍眼蜜
18,秋映桂圓紅棗(H)(無額外加糖)
19,萊姆青檸紅
20,萊姆青檸綠
21,★鮮榨香橙綠
22,★夏風百香紅
23,★夏風百香綠
24,葡柚果纖綠
25,★四季鳳梨紅(H)
26,★四季鳳梨綠(H)
27,青露檸檬
28,★青露鮮橙
29,青露百香
30,青露香柚
31,青露鳳梨(H)
32,★綠蜜菓子
33,★青蜜菓子
34,★扶桑梅菓紅(H)
35,★扶桑梅菓綠(H)
36,雪映多多綠
37,雪映多多青
38,青山薄荷紅
39,青山薄荷綠
40,龍眼蜜紅
41,龍眼蜜綠
42,牧野奶茶(H)
43,★金時奶茶(H)
44,牧野珍珠奶茶(H)
45,★金時珍珠奶茶(H)
46,★可可奶茶(特濃)(H)
47,里芋奶茶(特濃)(H)
48,統一布丁奶茶(H)
49,★手作嫩仙草奶凍(H)
50,箱根咖啡奶凍(H)
51,★淺草抹奶(H)
52,★金萱青葉奶(H)
53,日出烏龍奶(H)
54,發芽玄米奶(H)
55,青山薄荷奶茶
56,★富士阿華田(特濃)(H)
57,秋映桂圓紅棗奶(H)
58,★朝日青檸金桔(H)
59,★甘蔗檸檬(冰)
60,★甘蔗檸檬(熱)
61,★甘蔗金桔(H)
62,梅菓桔茶(H)
63,青檸蘆薈
64,鮮橙蘆薈
65,香橙金桔
66,★鮮冰綠
67,★柳橙檸檬茶
68,★橙果粒
69,★柚果粒
70,★鮮百香QQ
71,檸檬愛玉綠
72,百香愛玉綠
73,★青檸奇亞籽
74,香橙奇亞籽
75,★百香奇亞籽
76,葡柚奇亞籽
77,★鳳梨奇亞籽(H)
78,★甘蔗鮮奶(H)
79,★牧野鮮奶茶(H)
80,★茉香鮮奶綠(H)
81,金萱鮮奶茶(H)
82,★金時拿鐵(H)(無額外加糖)
83,珍珠拿鐵(H)(無額外加糖)
84,★萊姆青檸多多
85,雪映金桔多多
86,香橙果纖多多
87,★夏風百香多多
88,葡柚果纖多多
89,★四季鳳梨多多
90,★起士奶蓋-玄米
91,起士奶蓋-紅
92,起士奶蓋-綠
93,★起士奶蓋-青
94,洛神仙楂
95,洛神花蜜
96,洛神百香
97,洛神青檸
98,洛神金桔
0,紐澳良蜜汁雞腿飯
1,招牌炸雞腿飯
2,照燒醬雞排飯
3,酥炸雞排飯
4,塔香三杯雞飯
5,日式雞排飯
6,菜飯便當
7,藍帶起士豬排飯
8,蔥燒滷排骨飯
9,黃金炸豬排飯
10,curry豬排飯
11,日式豬排飯
12,烤肉飯
13,香酥雞翅飯
14,滷雞翅飯
15,蒜香魚飯
16,迷迭香魚排飯
17,curry魚排飯
18,泰式檸檬魚飯
19,浦燒秋刀魚飯
20,蜜汁鯛魚飯
21,煎鯖魚飯
22,日式鱈魚飯
0,風味招牌飯
1,蜜汁燒肉飯
2,士林香腸飯
3,府城蝦排飯
4,照燒排骨飯
5,黃金花枝排飯
6,冰島鱈魚飯
7,日式烤肉飯
8,鹽烤鮭魚飯
9,熱炒宮寶雞丁
10,蔥爆牛肉飯
11,烤雞腿飯
0,傳統
1,酸菜
2,玉米
3,素食
0,招牌鍋貼15個
1,招牌鍋貼10個
2,招牌鍋貼 5個
3,韭菜鍋貼15個
4,韭菜鍋貼10個
5,韭菜鍋貼 5個
6,咖哩鍋貼15個
7,咖哩鍋貼10個
8,咖哩鍋貼 5個
9,韓式辣味鍋貼10個
10,韓式辣味鍋貼 5個
11,招牌水餃10個
12,鮮蝦水餃10個
13,酸辣湯
14,旗魚花枝丸湯
15,玉米濃燙
16,白豆漿
17,黑豆漿
0,原味布蕾派
1,巧克力布蕾派
2,法式蛋糕布蕾派
3,巧克蛋糕布蕾派
4,黑櫻桃布蕾派
5,酒釀桂圓布蕾派
6,原味布蕾
7,巧克力布蕾
8,巧克力黑櫻桃
9,可可
10,草莓
11,原味芋泥派卡客
12,巧克力山藥派卡客
13,鮮柚派
14,葡萄派
15,鮮奶袋裝(半斤)
16,鮮奶盒裝(一斤)
17,綜合袋裝(半斤)
18,綜合盒裝(一斤)
19,布蕾蛋糕(長條)伯爵紅茶
20,布蕾蛋糕(長條)巧克力蔓越莓
21,布蕾三重奏-圓形八吋-焦糖香蕉
22,布蕾三重奏-圓形八吋-抹茶紅豆
23,布蕾三重奏-圓形八吋-巧克力起司
24,布蕾三重奏-圓形八吋-覆盆子巧克力
0,阿薩姆紅茶
1,翠玉綠茶
2,四季春青茶
3,<推薦>冷山烏龍綠
4,桂花釀茶
5,菊花普洱茶
6,<推薦>阿薩姆奶茶
7,<推薦>烏龍綠奶茶
8,蜜香菊普奶
9,<人氣>38奶覇(特價)
10,珍珠奶茶
11,條子奶茶
12,<推薦>巧克力可可
13,紅茶拿鐵(熱)
14,紅茶拿鐵(冰)
15,<人氣>烏龍綠拿鐵(熱)
16,<人氣>烏龍綠拿鐵(冰)
17,<推薦>可可拿鐵
18,<招牌>乳霜桂花
19,乳霜青露
20,鮮百香綠
21,鮮葡萄柚綠
22,翠梅綠
23,<人氣>翠玉檸檬
24,<人氣>黃金芒果綠
25,蔓越莓綠
26,<人氣>鮮百香羅勒子
27,鮮葡萄柚羅勒子
28,<招牌>蜂蜜檸檬蘆薈(特價)
29,玫瑰青露(甜度限定)
30,<推薦>水蜜桃果醋(甜度限定)
31,蔓越莓果醋(甜度限定)
32,青梅果醋(甜度限定)
33,<人氣>百香果QQ(特價)
34,養樂多綠
35,養樂多檸檬
36,<推薦>桂圓紅棗茶(熱)
37,沖繩黑糖薑茶(熱)
0,鴨香飯
1,肉燥飯
2,脆皮鴨腿飯（便當/套餐）
3,脆皮鴨香飯（便當/套餐）
4,脆皮烤鴨飯（便當/套餐）
5,豪汁嫩骨飯（便當/套餐）
6,滷汁排骨飯（便當/套餐）
7,筍干東坡肉飯（便當/套餐）
8,蔥燒吳郭魚飯（便當/套餐）
9,香煎龍鱈魚飯
10,蜜汁雞腿飯
11,雙拼飯（香腸/烤鴨/嫩骨）任選二樣
12,石斑魚頭（味增/薑絲）
13,石斑魚肉（味增/薑絲）
14,鯱麗魚頭（味增/薑絲）
15,鯱麗魚肉（味增/薑絲）
16,海鱸魚頭（味增/薑絲）
17,海鱸魚肉（味增/薑絲）
18,虱目魚湯
19,石斑魚粥
20,海鱸魚粥
21,鯱麗魚粥
22,虱目魚粥
23,脆皮烤鴨切盤
24,燙青菜
25,東坡肉
26,滷蛋
27,油豆腐
28,筍干
0,脆皮雞排(恕不剪切)
1,脆皮雞塊(無骨)
2,脆皮雞翅
3,酥炸雞心
4,酥炸雞皮
5,酥炸七里香
6,脆皮鮮魷
7,脆皮魷魚塊
8,脆皮花枝丸
9,元氣洋蔥圈
10,馬加駱起司條
11,脆皮馬鈴薯條
12,黃金雞蛋豆腐
13,脆皮米腸
14,脆皮甜不辣
15,脆皮百頁豆腐
16,手工豆干
17,港式蘿蔔糕
18,QQ米血糕
19,QQ芋粿巧
20,元氣花椰菜
21,香甜青椒
22,香甜四季豆
23,脆皮杏鮑菇
24,黃金玉米
25,銀絲捲
26,梅子地瓜條
27,紅白小湯圓
28,蛋黃麻薯芋丸
29,QQ芋粿
30,阿薩姆紅茶
31,鮮活綠茶
32,高山青茶
33,烏龍綠茶
34,仙草茶
0,招牌番茄蛋包飯
1,咖哩蛋包飯
0,百香旺旺來 500cc (喝了會好運旺旺喔)
1,鮮百香綠茶(兩顆百香果)
2,鮮檸檬紅茶 / 綠茶
3,鮮柳橙綠茶
4,鮮百香果養樂多
5,鮮檸檬養樂多
6,鮮葡萄柚養樂多
7,鮮檸檬汁
8,鮮百香果QQ綠茶(新鮮百香果+珍珠+椰果)
9,鮮百香愛玉綠茶(加檸檬FREE)
10,鮮百香蘆薈綠茶(加檸檬FREE)
11,雙C綠茶(一顆現壓葡萄柚+檸檬)
12,招牌鮮葡萄柚紅茶 / 綠茶(可以吃到一整顆葡萄柚)
13,鮮檸檬愛玉(鮮檸檬+中華甜愛玉)
14,招牌鮮檸檬蜂蜜蘆薈
15,招牌鮮水果茶(蘋果.鳳梨.柳橙.金桔.百香果.)
16,義式鮮桔茶+梅子(一次品嘗16顆鮮金桔汁美好滋味)
17,招牌鮮金桔檸檬(可加話梅)
18,茉香綠茶
19,伯爵紅茶
20,烏龍綠茶
21,養樂多綠茶
22,珍珠 / 椰果 / 嫩仙草 紅茶 / 綠茶
23,蜂蜜紅茶 / 綠茶
24,梅子紅茶 / 綠茶
25,清新薄荷綠茶
26,養顏蜂蜜汁
27,養顏蜂蜜蘆薈
28,濟州黃金柚紅茶 / 綠茶
29,杭州菊潽茶
30,研磨咖啡
31,拿鐵咖啡
32,焦糖 / 榛果 / 香草拿鐵
33,摩卡拿鐵(巧克力+拿鐵咖啡)
34,桂圓紅棗茶(桂圓.紅棗)
35,黑糖薑母茶(黑糖.薑母)
36,養顏美白(柳橙.蘋果.鳯梨.優格.牛奶.蜂蜜)
37,活力五蔬果(柳橙.蘋果.鳯梨.西洋芹.蜂蜜)
38,消化高手(蘆薈.鳯梨.蘋果.優格.牛奶.蜂蜜)
39,窈窕美人(葡萄柚.蘋果.鳯梨.蜂蜜)
40,英式伯爵奶茶
41,招牌QQ奶茶(珍珠+椰果)
42,日式奶香綠茶
43,極品烏龍奶茶
44,台灣珍珠奶茶
45,招牌幽浮奶茶(珍珠+仙草)
46,方圓奶茶(咖啡凍+珍珠)
47,珍珠奶香綠茶
48,嫩仙草奶茶 / 椰果奶茶
49,義式咖啡凍奶茶(超Q咖啡凍 +奶茶)
50,法式焦糖布丁奶茶(焦糖布丁+奶茶)
51,仙草蜜
52,仙草凍拿鐵(嫩仙草+鮮奶)
53,紅茶拿鐵(伯爵紅茶+鮮奶)
54,美式巧克力奶 / 香濃可可
55,清新薄荷奶茶
56,養生杏仁奶茶
57,養生胚芽奶茶
58,焦糖 / 榛果 / 香草 奶茶
0,披薩
1,燻雞玉米
2,起司火腿
3,起司肉鬆
4,爆漿奶油
5,奶酥
6,藍莓
7,巧克力
8,玉米蛋沙拉
9,蒜味焗烤
10,高鈣起司
11,檸檬牛奶
12,肉鬆火腿
13,蔥花肉鬆
14,花生
15,曼特寧咖啡
0,培根炒飯
1,菌菇炒飯
2,鮪魚炒飯
3,日本鹹魚炒飯
4,香腸炒飯
5,雞腿肉炒飯
6,櫻花蝦炒飯
7,素食(鳳梨青椒菌菇高麗菜)炒飯
8,夏威夷(鳳梨蝦仁火腿)炒飯
9,牛肉炒飯
10,鳳梨雞腿炒飯
11,綜合海鮮(蝦仁肉絲中卷)炒飯
12,咖哩牛炒飯
13,咖哩雞炒飯
14,咖哩豬炒飯
15,麻油雞腿炒飯
16,青椒牛炒飯
17,青椒豬炒飯
18,起司培根炒飯
19,起司火腿炒飯
20,起司香腸炒飯
21,起司牛炒飯
22,起司雞炒飯
23,香腸牛肉炒飯
24,培根蝦仁炒飯
25,挪威鮭魚炒飯
26,XO菌菇牛炒飯
27,XO菌菇豬炒飯
28,XO菌菇雞炒飯
29,XO海鮮總匯炒飯
30,韓式泡菜牛炒飯
31,韓式泡菜豬炒飯
32,韓式泡菜雞炒飯
33,起司泡菜炒飯
34,鹹魚牛肉起司炒飯
35,海鮮炒麵
36,韓式泡菜炒麵
37,頂級XO海鮮炒麵
38,達人味噌泡菜起司湯麵
39,麻婆豆腐燴飯
40,韓式泡菜燴飯
41,黑胡椒牛五花燴飯
42,黑胡椒豬柳燴飯
43,黑胡椒鴕鳥肉燴飯
44,酥炸黑輪片
45,黃金炸豆腐
46,泰式椒麻炸雞
47,空心菜
48,櫻花蝦高麗菜
49,青蔥烘蛋
50,蝦仁烘蛋
51,海鮮烘蛋
52,黑胡椒
53,韓式泡菜起司炒
54,紫菜蛋花湯
55,味噌豆腐湯
56,蛤蝲湯
57,番茄豆腐湯
58,香菇雞湯
0,紅茶冰
1,冬瓜茶
2,麥茶
3,仙草
4,黑糖茶
5,梅子茶
6,鮮奶紅茶
7,鮮奶冬瓜
8,鮮奶黑糖
9,奶紅
10,奶綠
11,豆漿紅茶
12,豆漿冬瓜
13,黑糖豆漿
14,綠茶
15,桂花
16,烏龍
17,青茶
18,柳橙汁
19,葡萄柚汁
20,水蜜桃汁
21,楊桃汁
22,百香果汁
23,香檳葡萄
24,烏梅汁
25,花蜜汁
26,蘆筍汁
27,檸檬多酚
28,檸檬多多
29,金桔檸檬
30,檸檬紅茶
31,冬瓜檸檬
32,檸檬汁
33,冰咖啡
34,阿華田
35,綠茶多酚
36,翠梅釀
37,甘梅紅
38,冬瓜紅茶
39,冬瓜綠茶
40,冬瓜烏龍
41,冬瓜青茶
42,冬瓜黑糖
43,桂花烏龍
44,桂花綠茶
45,烏龍綠茶
46,烏龍青茶
47,百香綠茶
48,多多綠茶
49,冰淇淋紅茶
50,冰淇淋冬瓜
51,椰果奶茶
52,粉角鮮奶茶
53,粉條鮮奶茶
54,布丁鮮奶茶
55,仙草凍奶茶
56,波霸
57,椰果
58,梅子
59,布丁
60,多多
61,仙草凍
62,冰淇淋
63,檸檬
64,果汁
65,多酚
0,甜梅(大包)
1,甜梅(小包)
2,烏梅(大包)
3,烏梅(小包)
4,芭藥乾(大包)
5,芭藥乾(小包)
6,芒果乾(大包)
7,芒果乾(小包)
8,櫻花果(大包)
9,櫻花果(小包)
10,黑橄欖(大包)
11,黑橄欖(小包)
12,橄欖(大包)
13,橄欖(小包)
14,辣橄欖(大包)
15,辣橄欖(小包)
16,無子橄欖(大包)
17,無子橄欖(小包)
18,其它(大包)
19,其它(小包)
0,小燒肉飯
1,大燒肉飯
2,碳烤雞腿飯
3,碳烤雞排飯
4,紅麴豬排飯
5,黑胡椒豬排飯
6,香噴噴的鱈魚排飯
7,味增湯
8,貢丸湯
9,魚丸湯
0,鹽酥魚肚飯
1,烤醬大雞腿飯
2,鹽酥大雞腿飯
3,椒麻香雞排飯
4,蜜汁大雞腿飯
5,烤醬香雞排飯
6,香雞排飯
7,太師傅大雞腿飯
8,墨西哥去骨雞腿飯(微辣)
9,去骨椒麻雞腿飯
10,日式和風排骨飯
11,檸檬酸辣去骨雞腿飯
12,日式檸檬去骨雞腿飯
13,原味椒鹽去骨雞腿飯
14,太師傅古早味排骨飯
15,鹽酥雞丁飯
16,現炸豬排飯
17,三杯雞腿丁飯
18,鯖魚綜合飯
19,蔥油雞腿丁飯(單月限定)
20,花雕雞腿丁飯(雙頁限定)
21,滷雞腿飯
22,香酥雞腿飯
23,香辣卡啦腿排飯
24,五香豬排飯
25,脆皮腿排飯
26,綜合套餐
0,招牌三合一麵(牛肉 牛筋 牛肚)
1,脆皮雞腿飯
2,泰式椒麻雞飯
3,白切椒麻雞飯
4,蔥油雞飯
5,鱈魚飯
6,排骨飯
7,滷排骨飯
8,雞排飯
9,無骨雞排飯
10,紅燒牛肉麵
11,清燉牛肉麵
12,麻辣牛肉麵
13,牛肉湯麵
14,牛肉乾拌麵
15,鮮蝦大餛飩麵
16,紅油炒手
17,紅燒牛肉湯餃
18,清燉牛肉湯餃
19,榨菜肉絲麵
20,酸辣湯麵
21,炸醬麵
22,麻醬麵
23,酸辣湯
24,紫菜蛋花湯
25,貢丸湯
26,鮮肉水餃10顆
27,鮮肉水餃15顆
0,【伯爵紅茶】
1,【咖啡歐蕾】
2,【日式可可】
3,【香蕉巧克力】
4,運費
0,紅豆湯圓
1,薑汁湯圓
2,桂圓湯圓
0,菜飯便當
1,滷排骨便當
2,鮮魚便當
3,清蒸魚便當
4,雞排便當
5,滷雞腿便當
6,炸雞腿便當
7,三杯雞便當
8,燒肉便當
9,焢肉便當
10,咔啦雞腿便當
11,蜜汁雞腿便當
12,炸排骨便當
13,原味雞腿便當
14,每日特餐
0,牛柳套餐
1,牛肉套餐
2,羊肉套餐
3,豬肉套餐
4,山豬肉套餐
5,臘肉套餐
6,里肌套餐
7,雞腿套餐
8,蝦排套餐
9,豬排套餐
10,花枝排套餐
11,鮭魚排套餐
12,扣肉套餐
13,羊肉炒飯
14,蝦仁蛋炒飯
15,山豬肉炒飯
16,豬肉炒飯
17,臘肉炒飯
18,牛肉炒飯
19,牛柳炒飯
20,山豬肉炒麵
21,豬肉炒麵
22,牛肉炒麵
23,牛柳炒麵
24,羊肉炒麵
25,臘肉炒麵
26,蝦仁炒麵
27,蝦仁燴飯
28,牛肉燴飯
29,牛柳燴飯
30,羊肉燴飯
31,臘肉燴飯
32,豬肉燴飯
33,山豬肉燴飯
0,蝦仁炒飯
1,泰式炒飯
2,泰式炒河粉
3,泰式炒粄條
4,椒麻雞飯
5,綠咖哩雞飯
6,塔拋海鮮燴飯
7,塔拋
8,脆皮豬肉芥藍菜飯
9,醃菜炒燴飯
10,泰式炒媽媽麵
0,黑糖原味
1,黑糖薑母片
2,黑糖桂圓
3,黑糖人參
4,黑糖四物
5,黑糖桂花
6,黑糖冬瓜(950g±)
7,黑糖蔓越苺
8,黑糖玫瑰四物
9,黑糖紅棗薑母枸杞（三合一）
10,黑糖四合一(紅棗桂圓薑枸杞)
11,黑糖紅棗桂圓枸杞（二合一）
12,黑糖金桔檸檬
13,黑糖牛蒡冬蟲枸杞紅棗
14,黑糖油切梅子仙楂
15,黑糖珊瑚草四物
16,黑糖菊花紅棗枸杞
17,冰糖菊花
18,冰糖芒果海燕窩寒天
19,冰糖鳳梨海燕窩寒天
20,冰糖奇異果海燕窩寒天
21,黑糖咖啡海燕窩寒天
22,黑糖原味海燕窩寒天
23,黑糖冬瓜海燕窩寒天
24,黑糖蔓越苺海燕窩寒天
25,黑糖檸檬綠茶海燕窩寒天
26,黑糖桂圓紅棗海燕窩寒天
27,黑糖彭湖紅仙人掌海燕窩寒天
28,黑糖檸檬香茅(檸檬草)海燕窩寒天
29,黑糖葡萄籽海燕窩寒天
30,黑糖仙草海燕窩寒天
31,黑糖青草茶海燕窩寒天
32,黑糖桑椹海燕窩寒天
33,黑糖櫻桃海燕窩寒天
34,黑糖洛神烏梅海燕窩寒天
0,招牌飯
1,排骨飯
2,燒肉飯
3,香腸飯
4,魚排飯
5,雞排飯
6,油雞飯
7,鱈魚飯
8,爌肉飯
9,滷棒腿飯
10,鐵路懷舊便當
11,花生豬腳飯
12,糖醋排骨飯
13,三杯雞飯
14,酥嫩雞腿飯
15,豐米特餐
0,手工餃王
1,手工意麵
2,餃王麵
3,餛飩麵
4,叉燒豬肉麵
5,麻醬麵
6,粄條
7,米粉
8,雞腿便當
9,排肉便當
10,控肉便當
11,肉燥便當
12,青菜便當
13,餛飩湯
14,粉腸湯
15,魚丸湯
16,貢丸湯
17,蔬菜湯
18,燙青菜
0,烤鴨腿飯
1,如玉招牌飯
2,美味三寶飯
3,蜜汁雞腿飯
4,玫瑰雞腿飯
5,叉燒烤鴨飯
6,叉燒燒肉飯
7,叉燒油雞飯
8,燒肉烤鴨飯
9,燒肉香腸飯
10,燒肉油雞飯
11,蜜汁叉燒飯
12,脆皮燒肉飯
13,脆皮烤鴨飯
14,港式臘味飯
15,雞同鴨講飯
16,焢肉飯
17,排骨飯
18,滑蛋叉燒燴飯
19,滑蛋蝦仁燴飯
20,滑蛋牛肉燴飯
21,叉燒炒飯
22,肉絲炒飯
23,蝦仁炒飯
24,鳳梨蝦炒飯
25,櫻花蝦炒飯
26,鮭魚炒飯
27,叉燒炒麵
28,肉絲炒麵
29,蝦仁炒麵
30,肉絲乾炒河粉
31,叉燒乾炒河粉
32,牛肉乾炒河粉
33,蝦仁乾炒河粉
34,炒烏龍麵
35,海鮮什錦湯麵
36,蚵仔湯麵
0,涼拌洋蔥
1,涼拌洋蔥雞絲
2,涼拌青木瓜絲
3,涼拌丸子冬粉
4,涼拌雞肉沙拉
5,酸辣雞湯
6,椰汁雞湯
7,泰式排骨湯
8,豬肉丸豆腐湯_不辣
9,紅咖哩
10,綠咖哩
11,辣炒椰汁豬
12,辣炒椰汁雞
13,辣炒椰汁牛
14,泰式炒板條
15,泰式炒河粉
16,辣炒咖哩豬肉
17,辣炒咖哩雞肉
18,辣炒咖哩牛肉
19,辣炒豬肉
20,辣炒雞肉
21,辣炒牛肉
22,嘎拋豬肉
23,嘎拋雞肉
24,嘎拋牛肉
25,辣炒南瓜雞腿
26,辣炒南瓜排骨
27,東北涼拌豬肉
28,東北涼拌雞肉
29,香茅雞翅
30,香茅雞腿
31,香茅排骨
32,香茅軟骨
0,香蔥肉鬆蛋糕捲
1,起士蛋糕捲
2,芋泥捲
3,蔓越莓蛋糕捲
4,葡萄乾蛋糕捲
5,6吋原味乳酪
6,6吋檸檬乳酪
7,6吋香橙乳酪
8,6吋覆盆子乳酪
9,3吋原味乳酪
10,3吋檸檬乳酪
11,3吋香橙乳酪
12,3吋覆盆子乳酪
0,番茄焗烤
1,肉醬焗烤
2,夏威夷焗烤
3,培根焗烤
4,燻雞焗烤
5,海鮮焗烤
6,牛肉焗烤
7,蛤蠣焗烤
8,鮭魚焗烤
9,番茄義大利麵
10,肉醬義大利麵
11,培根義大利麵
12,燻雞義大利麵
13,蛤蠣義大利麵
14,海鮮義大利麵
15,鮭魚義大利麵
16,牛肉義大利麵
0,鳳爪
1,雞胗
2,雞心
3,雞尾椎
4,雞腱
5,腳輪
6,腱頭
7,鳥蛋
8,鴨翅膀5支
9,鴨舌頭10支
10,毛豆
0,原味
1,焦糖
2,榛果焦糖
3,巧克力
4,巧達起司
5,三島海苔
0,綜合紅油炒手
1,綜合紅油炒手麵
2,綜合紅油炒手飯
3,綜合扁食湯
4,綜合扁食湯麵
5,綜合酸辣扁食湯
6,鮮肉紅油炒手
7,鮮肉紅油炒手麵
8,鮮肉紅油炒手飯
9,鮮肉扁食湯
10,鮮肉扁食湯麵
11,鮮肉酸辣扁食湯
12,鮮蝦紅油炒手
13,鮮蝦紅油炒手麵
14,鮮蝦紅油炒手飯
15,鮮蝦扁食湯
16,鮮蝦扁食湯麵
17,鮮蝦酸辣扁食湯
18,蔬菜紅油炒手
19,蔬菜紅油炒手麵
20,蔬菜紅油炒手飯
21,蔬菜扁食湯
22,蔬菜扁食湯麵
23,蔬菜酸辣扁食湯
24,咖哩飯
25,爌肉飯
26,排骨飯
27,燒烤雞腿飯
28,黃金魚排飯
29,御膳大排飯
30,黑胡椒雞柳飯
31,宮保雞丁飯
32,印度咖哩雞飯
33,紅燒牛肉飯
34,台式三杯雞飯
35,蘭陽肉燥飯
36,紅油辣麵
37,蘭陽乾麵
38,酸辣湯麵
39,柳葉魚
40,單點排餐
0,古早味紅茶
1,仙草甘茶
2,洛神花茶
3,冬瓜茶
4,茉香綠茶
5,高山青茶
6,桂花烏龍
7,烏龍綠茶
8,天然蜜茶
9,古早味青草茶
10,鮮奶茶
11,極品奶茶
12,極品奶綠
13,珍珠奶茶
14,芋香奶茶
15,胚芽奶茶
16,椰果奶茶
17,黑炫風奶茶{黑芝麻+咖啡凍}
18,仙草凍奶茶
19,焦糖布丁奶茶
20,布丁珍珠奶茶
21,珍珠紅茶
22,珍珠綠茶
23,梅子紅茶
24,梅子綠茶
25,蜂蜜紅茶
26,蜂蜜綠茶
27,百香紅茶
28,百香綠茶
29,石榴紅茶
30,石榴綠茶
